Fecha,USD_CAD,USD_AUD,USD_AUD_log_dif_volatility,USD_CAD_log_dif_volatility
2023-12-15,1.338,1.4927,0.0,-0.20159039193416478
2023-12-16,1.338,1.4927,0.0,0.0
2023-12-17,1.338,1.4927,0.0,0.0
2023-12-18,1.3399,1.4911,-0.10724580423321586,0.1419022606388509
2023-12-19,1.3333,1.4787,-0.8350779217420076,-0.4937912173149729
2023-12-20,1.3369,1.4858,0.47900243382640784,0.2696428867664046
2023-12-21,1.3283,1.4701,-1.062292204778537,-0.6453571850619155
2023-12-22,1.327,1.4707,0.04080522363473235,-0.09791738062501752
2023-12-23,1.327,1.4707,0.0,0.0
2023-12-24,1.327,1.4707,0.0,0.0
2023-12-25,1.3257,1.4714,0.04758505918961548,-0.09801335274033982
2023-12-26,1.3195,1.4653,-0.4154328854184609,-0.4687744861425318
2023-12-27,1.3208,1.4605,-0.32811568161838445,0.09847366625395598
2023-12-28,1.3229,1.4642,0.2530175384746648,0.15886828624160526
2023-12-29,1.3243,1.4681,0.2660029532872273,0.10577214645843104
2023-12-30,1.3243,1.4681,0.0,0.0
2023-12-31,1.3243,1.4681,0.0,0.0
2024-01-01,1.3239,1.4678,-0.02043666344522149,-0.03020919893074549
2024-01-02,1.3321,1.479,0.7601502599837467,0.6174718413805952
2024-01-03,1.3353,1.4854,0.4317912524396267,0.23993413325011648
2024-01-04,1.335,1.491,0.3762939529542289,-0.022469385556843774
2024-01-05,1.3363,1.4897,-0.0872278379191163,0.09733089526654533
2024-01-06,1.3363,1.4897,0.0,0.0
2024-01-07,1.3363,1.4897,0.0,0.0
2024-01-08,1.3348,1.4881,-0.10746189495427531,-0.11231329097963574
2024-01-09,1.339,1.4954,0.48935911298107576,0.31415988139535783
2024-01-10,1.3381,1.4926,-0.1874163868528208,-0.06723693802293558
2024-01-11,1.3395,1.4953,0.18072898925110661,0.10457126737201031
2024-01-12,1.341,1.4958,0.0334325167769113,0.11191942970150323
2024-01-13,1.341,1.4958,0.0,0.0
2024-01-14,1.341,1.4958,0.0,0.0
2024-01-15,1.3428,1.5014,0.3736825381334729,0.13413818242013112
2024-01-16,1.3495,1.5188,1.152254321874526,0.4977167352179483
2024-01-17,1.3506,1.5262,0.4860436497885579,0.08147846826823106
2024-01-18,1.3487,1.5214,-0.3150022292331904,-0.14077726179297123
2024-01-19,1.3429,1.5158,-0.3687611185272099,-0.4309710935682369
2024-01-20,1.3429,1.5158,0.0,0.0
2024-01-21,1.3429,1.5158,0.0,0.0
2024-01-22,1.3479,1.5221,0.4147607907692333,0.3716371157094537
2024-01-23,1.3462,1.5199,-0.14464170832056517,-0.12620171676113012
2024-01-24,1.3524,1.5204,0.03289149126780171,0.45949832571180826
2024-01-25,1.3475,1.5186,-0.11846003359602975,-0.36297680505788354
2024-01-26,1.3453,1.5209,0.1513407099189557,-0.16339872916550238
2024-01-27,1.3453,1.5209,0.0,0.0
2024-01-28,1.3453,1.5209,0.0,0.0
2024-01-29,1.3414,1.5126,-0.5472240456393854,-0.2903191825860386
2024-01-30,1.3398,1.5146,0.13213532577932707,-0.11934955914695579
2024-01-31,1.3435,1.5226,0.5268022192390027,0.2757799981378513
2024-02-01,1.3386,1.5216,-0.06569870809862412,-0.36538573890040377
2024-02-02,1.3463,1.5356,0.9158771335516727,0.5735797318647331
2024-02-03,1.3463,1.5356,0.0,0.0
2024-02-04,1.3463,1.5356,0.0,0.0
2024-02-05,1.354,1.5425,0.4483292652900092,0.5703085487031185
2024-02-06,1.3492,1.5329,-0.6243110607481251,-0.3551350284725217
2024-02-07,1.3463,1.5337,0.05217504846726269,-0.21517352023059663
2024-02-08,1.3458,1.5404,0.4359006284019575,-0.03714572309714454
2024-02-09,1.346,1.5328,-0.49459947241577995,0.01485994504553762
2024-02-10,1.346,1.5328,0.0,0.0
2024-02-11,1.346,1.5328,0.0,0.0
2024-02-12,1.3451,1.5312,-0.10443865179062735,-0.06688714901373612
2024-02-13,1.3564,1.5495,1.1880556529113304,0.8365771536947659
2024-02-14,1.3544,1.5406,-0.5760347308937597,-0.14755794325580293
2024-02-15,1.3465,1.5326,-0.5206311382561449,-0.5849918567271936
2024-02-16,1.3485,1.5311,-0.09792082252544972,0.14842303281311625
2024-02-17,1.3485,1.5311,0.0,0.0
2024-02-18,1.3485,1.5311,0.0,0.0
2024-02-19,1.3491,1.529,-0.13725043819871358,0.0444839864986634
2024-02-20,1.3523,1.527,-0.13089007104298386,0.23691430345428766
2024-02-21,1.3506,1.5264,-0.03930045246102828,-0.12579083385725684
2024-02-22,1.3482,1.5251,-0.08520400318840651,-0.177856872140299
2024-02-23,1.3505,1.5238,-0.08527666232286935,0.17045248133317487
2024-02-24,1.3505,1.5238,0.0,0.0
2024-02-25,1.3505,1.5238,0.0,0.0
2024-02-26,1.3505,1.529,0.34067118901530397,0.0
2024-02-27,1.3528,1.5282,-0.052335471559592124,0.17016243517003646
2024-02-28,1.3577,1.5394,0.7302157886750723,0.3615573021864883
2024-02-29,1.3579,1.5391,-0.019490011430884687,0.01472970985135365
2024-03-01,1.3561,1.5321,-0.45584866642003213,-0.13264556108493844
2024-03-02,1.3561,1.5321,0.0,0.0
2024-03-03,1.3561,1.5321,0.0,0.0
2024-03-04,1.3574,1.5362,0.26724912428736325,0.09581721757582454
2024-03-05,1.3593,1.5377,0.09759589570657033,0.13987560715441263
2024-03-06,1.3514,1.5234,-0.9343114582959446,-0.5828769223127983
2024-03-07,1.3459,1.5106,-0.8437756059340287,-0.40781578784041755
2024-03-08,1.3483,1.5097,-0.05959673056571216,0.1781605400358885
2024-03-09,1.3483,1.5097,0.0,0.0
2024-03-10,1.3483,1.5097,0.0,0.0
2024-03-11,1.3483,1.512,0.1522322165787965,0.0
2024-03-12,1.3491,1.5138,0.11897681355887509,0.05931638047423505
2024-03-13,1.3471,1.5103,-0.2314739302771146,-0.1483569740249115
2024-03-14,1.3533,1.5195,0.6073026784551935,0.45919203779377465
2024-03-15,1.3542,1.5244,0.3219556642857286,0.0664819969085137
2024-03-16,1.3542,1.5244,0.0,0.0
2024-03-17,1.3542,1.5244,0.0,0.0
2024-03-18,1.3534,1.5245,0.006559742860424687,-0.05909292534199317
2024-03-19,1.3567,1.5309,0.4189310309725942,0.2435335693137858
2024-03-20,1.3492,1.5183,-0.8264509849893424,-0.5543456303767769
2024-03-21,1.3531,1.5221,0.24996723974791327,0.28864320821033257
2024-03-22,1.3604,1.5349,0.8374272033741263,0.5380517863441872
2024-03-23,1.3604,1.5349,0.0,0.0
2024-03-24,1.3604,1.5349,0.0,0.0
2024-03-25,1.3586,1.5291,-0.3785905305256685,-0.13240163758388707
2024-03-26,1.3584,1.5307,0.10458200835557709,-0.014722120011862782
2024-03-27,1.3568,1.5303,-0.026135250067094183,-0.11785505194442526
2024-03-28,1.354,1.5347,0.2871127584058621,-0.20658115654182493
2024-03-29,1.354,1.5336,-0.07170094496143566,0.0
2024-03-30,1.354,1.5336,0.0,0.0
2024-03-31,1.354,1.5336,0.0,0.0
2024-04-01,1.357,1.541,0.48136435886809514,0.22132063626486612
2024-04-02,1.3567,1.5342,-0.4422483794919797,-0.022110034360621776
2024-04-03,1.3527,1.5233,-0.71300383825405,-0.2952685396114705
2024-04-04,1.3543,1.518,-0.34853551870801946,0.11821205661774724
2024-04-05,1.359,1.5201,0.13824431943986396,0.34644194898180447
